id,character,episode,line,season,show,characters_spoken,words_spoken,,,character,episode,line,season,show,characters_spoken,words_spoken
62658,Kyle,12,What are they doing?,7,Southpark,20,4,,,,,,,,,
62659,Cartman,12,"They're just standing there, talking. ",7,Southpark,38,5,,,,,,,,,
62660,Kyle,12,What happened? ,7,Southpark,15,2,,,,,,,,,
62661,Stan,12,I'm...  going over to his house for dinenr tonight.,7,Southpark,51,9,,,,,,,,,
62663,Stan,12,He's a really nice kid.,7,Southpark,23,5,,,,,,,,,
62664,Cartman,12,"You were supposed to kick his ass, not lick his butthole!",7,Southpark,57,11,,,,,,,,,
62665,Kyle,12,You're having dinenr with his family? What kind of family has a kid like that?,7,Southpark,78,15,,,,,,,,,
62683,Stan,12,What's that?,7,Southpark,12,2,,,,,,,,,
62685,Stan,12,No.,7,Southpark,3,1,,,,,,,,,
62703,Stan,12,The... Book of Mormon? What's that?,7,Southpark,35,6,,,,,,,,,
62705,Stan,12,Who's Joseph Smith? ,7,Southpark,20,3,,,,,,,,,
62708,Stan,12,No!,7,Southpark,3,1,,,,,,,,,
62736,Stan,12,What happened then? ,7,Southpark,20,3,,,,,,,,,
62743,Stan,12,"No, I was supposed to be home at eight.",7,Southpark,39,9,,,,,,,,,
62748,Stan,12,...Hello?,7,Southpark,9,1,,,,,,,,,
62750,Stan,12,"Hey Dad, how come you never told me about Joseph Smith?",7,Southpark,55,11,,,,,,,,,
62751,Randy,12,Who?,7,Southpark,4,1,,,,,,,,,
62753,Stan,12,The guy who spoke to God and Jesus.,7,Southpark,35,8,,,,,,,,,
62755,Stan,12,That's not what the Harrisons said.,7,Southpark,35,6,,,,,,,,,
62756,Randy,12,Who are the Harrisons?,7,Southpark,22,4,,,,,,,,,
62757,Stan,12,The new people that moved in down the street. Mr. Harrison said that Joseph Smith spoke to God and Jesus and they told him none of the religions were right.,7,Southpark,156,30,,,,,,,,,
62758,Randy,12,"Oh, did he now?! What are they, religious kooks?!",7,Southpark,49,9,,,,,,,,,
62759,Stan,12,"They're not kooks, they're cool. I mean, how come we never have a night where we don't watch any TV and we just... do stuff together and eat and drink?",7,Southpark,151,30,,,,,,,,,
62760,Randy,12,"We have that, Stan. It's called Friday Night Kegger.",7,Southpark,52,9,,,,,,,,,
62761,Stan,12,But that's just you and your friends.,7,Southpark,37,7,,,,,,,,,
62763,Stan,12,"Mr. Harrison said that I should be followng Heavenly Father's plan, and I don't even know what that is.",7,Southpark,103,19,,,,,,,,,
62764,Randy,12,"All right, that does it!",7,Southpark,24,5,,,,,,,,,
62766,Randy,12,"I'm gonna go have a talk with this ""Mr. Harrison.""  If he thinks he can fill my son's head with wacko religious crap, he's wrong! ",7,Southpark,130,25,,,,,,,,,
62768,Randy,12,"Let me handle this, Sharon. You gotta put these cult people in their place or else they never stop! I'm gonna go kick this Mr. Garrison's ass!  This, Mr. Garrison is, is a white guy, right?",7,Southpark,189,36,,,,,,,,,
62769,Stan,12,Yeah.,7,Southpark,5,1,,,,,,,,,
62770,Randy,12,"Jyeah, I'm gonna go kick his ass! ",7,Southpark,34,7,,,,,,,,,
62771,Randy,12,"God-damned religious kooks! Tell my son what to believe, will you?! We'll see how you like my fist in your ass! ",7,Southpark,112,21,,,,,,,,,
62773,Randy,12,"Yeah, are you Mr. Harrison?",7,Southpark,27,5,,,,,,,,,
62775,Randy,12,"Well, look, my kid was just over at your house and he a-",7,Southpark,56,13,,,,,,,,,
62777,Randy,12,"Uh, look, I just want to tell you that",7,Southpark,38,9,,,,,,,,,
62779,Randy,12,"Well, thanks. Uh...",7,Southpark,19,3,,,,,,,,,
62785,Randy,12,"Look, uh, I actually came over because I'm a little concerned about some of the things you told my son.",7,Southpark,103,20,,,,,,,,,
62787,Randy,12,"You know. About... God, and stuff.",7,Southpark,34,6,,,,,,,,,
62789,Randy,12,"Well, I-",7,Southpark,8,2,,,,,,,,,
62792,Randy,12,"Well, no, no, I just-",7,Southpark,21,5,,,,,,,,,
62794,Randy,12,Y-you can call me... Randy.,7,Southpark,27,5,,,,,,,,,
62797,Randy,12,"Yeah. Yeah! You know, to be honist, I've never known any Mormons. I, don't even know what you people believe. Who was this Joseph Smith guy? Why did he believe that Native Americans are actually white people from Jerusalem?",7,Southpark,223,39,,,,,,,,,
62815,Stan,12,"So, how'd it go, Clubber Lange? You kicked Mr. Harrison's ass?",7,Southpark,62,11,,,,,,,,,
62816,Randy,12,"Not exactly. We're uh, having their family over for dinner tomorrow night.",7,Southpark,74,12,,,,,,,,,
62817,Stan,12,See? That's what happened to me!,7,Southpark,32,6,,,,,,,,,
62818,Randy,12,"Sharon, did you know this guy Joseph Smith found a new testament to the Bible buried here in America?",7,Southpark,101,19,,,,,,,,,
62820,Randy,12,"Well it's just that... the Harrisons are really nice people and... you should see how loving and together their family is. I, I think there's something to that religion.",7,Southpark,169,29,,,,,,,,,
62821,Stan,12,"That's what they made me think, too!",7,Southpark,36,7,,,,,,,,,
62822,Randy,12,"All right, that does it. From now on, our family is Mormon!",7,Southpark,59,12,,,,,,,,,
62823,Cartman,12,"Hey Stan, how was your date last night with the new kid?",7,Southpark,56,12,,,,,,,,,
62824,Stan,12,"Shut up, dude. They're a nice family and... Gary is actually really smart and talented.",7,Southpark,87,15,,,,,,,,,
62825,Cartman,12,"Aww, you guys. I think Stan's in love.",7,Southpark,38,8,,,,,,,,,
62826,Kyle,12,"Yeah. Did you make out with him, too?",7,Southpark,37,8,,,,,,,,,
62827,Stan,12,What's the big deal? Can't I have other friends? You guys should give Gary a chance.,7,Southpark,84,16,,,,,,,,,
62829,Cartman,12,"Ohhh, here's Stan's little girlfriend now.",7,Southpark,42,6,,,,,,,,,
62831,Stan,12,"Wow, you made this?",7,Southpark,19,4,,,,,,,,,
62832,Cartman,12,"Awww, look at them. Aren't they so cute together?",7,Southpark,49,9,,,,,,,,,
62834,Stan,12,"Un, I don't think so, Gary. I have to uh... ",7,Southpark,44,10,,,,,,,,,
62841,Cartman,12,Oh my God...,7,Southpark,12,3,,,,,,,,,
62843,Stan,12,"Uh, no. I've got a lot to do.",7,Southpark,29,8,,,,,,,,,
62850,Kyle,12,Wow!,7,Southpark,4,1,,,,,,,,,
62852,Cartman,12,"Uh, that's cool. We're gonna leave you two lovebirds alone. The three of us have to go put in some volunteer work at the homeless shelter. ",7,Southpark,139,26,,,,,,,,,
62854,Cartman,12,"Eeheehee, Jesus Christ. ",7,Southpark,24,3,,,,,,,,,
62856,Stan,12,Yyeah. I had a question about that Joseph Smith guy.,7,Southpark,52,10,,,,,,,,,
62858,Stan,12,What happened after he found the golden plates buried in the ground?,7,Southpark,68,12,,,,,,,,,
62860,Stan,12,"Yeah, but... how?",7,Southpark,17,3,,,,,,,,,
62878,Randy,12,"One two three four. ""Pay one thousand dollars property tax.""  Isn't this great, you guys? Our first Family Home Evening.",7,Southpark,120,20,,,,,,,,,
62880,Randy,12,We're not watching TV! We're Mormons now and we're having Family Home Evening!,7,Southpark,78,13,,,,,,,,,
62881,Stan,12,"Dad, did you know that that Joseph Smith guy read the Book of Mormon out of a hat?",7,Southpark,82,18,,,,,,,,,
62882,Randy,12,"And?  Your turn, Sharon.",7,Southpark,24,4,,,,,,,,,
62883,Stan,12,"It's just that... the Book of Mormon says a lot of strange stuff, like that Adam and Eve lived in Jackson County, Missouri.",7,Southpark,123,23,,,,,,,,,
62884,Randy,12,Yes.,7,Southpark,4,1,,,,,,,,,
62885,Stan,12,But school taught me that the first man and woman lived in Africa.,7,Southpark,66,13,,,,,,,,,
62886,Randy,12,"Well you can't believe everything school tells you, Stan. Your turn, Shelly.  Oooo, that must be the Harrisons! ",7,Southpark,112,18,,,,,,,,,
62893,Stan,12,Hey Gary.,7,Southpark,9,2,,,,,,,,,
62894,Randy,12,"Well, come on in and sit down, everybody.  You're here just in time. My son was having a little problem with our new religion.",7,Southpark,126,24,,,,,,,,,
62895,Stan,12,Dad!,7,Southpark,4,1,,,,,,,,,
62898,Randy,12,"Ooo, what's that?",7,Southpark,17,3,,,,,,,,,
62900,Stan,12,Yeah.,7,Southpark,5,1,,,,,,,,,
62921,Stan,12,...Wait. Mormons actually know this story and they still believe Joseph Smith was a prophet?,7,Southpark,92,15,,,,,,,,,
62923,Stan,12,"No, it proves he DID make it all up. Are you blind?",7,Southpark,51,12,,,,,,,,,
62925,Stan,12,"No, it's a matter of logic! If you're gonna say things that have been proven wrong, like that the first man and woman lived in Missouri, and that Native Americans came from Jerusalem, then you'd better have something to back it up. All you've got are a bunch of stories about some asswipe who read plates nobody ever saw out of a hat, and then couldn't do it again when the translatios were hidden!",7,Southpark,398,74,,,,,,,,,
62926,Randy,12,"Hey, Stan, don't denounce our religion.",7,Southpark,39,6,,,,,,,,,
62927,Stan,12,"I don't wanna be Mormon, Dad!",7,Southpark,29,6,,,,,,,,,
62932,Stan,12,"Oh, stop it!  That's another thing! Why do you have to be so freakin' nice all the time?! It isn't normal! You just weasel people into your way of thinking by acting like the happiest family in the world and being so nice to everyone that you just blindside dumb people like my Dad!",7,Southpark,282,54,,,,,,,,,
62933,Randy,12,Yeah! ,7,Southpark,6,1,,,,,,,,,
62936,Kyle,12,"Oh, hey Stan. Where's your best buddy, Gary?",7,Southpark,44,8,,,,,,,,,
62937,Stan,12,I'm not hanging around that kid anymore.,7,Southpark,40,7,,,,,,,,,
62938,Cartman,12,Oh no! You guys broke up?,7,Southpark,25,6,,,,,,,,,
62939,Stan,12,"You guys were right, okay? The new kid's a douche. Now I just gotta find a way to keep him away from me.",7,Southpark,104,23,,,,,,,,,
62941,Stan,12,Oh brother.,7,Southpark,11,2,,,,,,,,,
62942,Cartman,12,"Uh oh, the jilted lover returns.",7,Southpark,32,6,,,,,,,,,
62944,Stan,12,I don't?,7,Southpark,8,2,,,,,,,,,
62946,Cartman,12,"Damn, that kid is cool, huh?",7,Southpark,28,6,,,,,,,,,
62949,Kyle,13,Oh no...,7,Southpark,8,2,,,,,,,,,
62962,Kyle,13,"Dude, this is unbearable.",7,Southpark,25,4,,,,,,,,,
62963,Cartman,13,I'm going to kill myself. ,7,Southpark,26,5,,,,,,,,,
62965,Randy,13,"Smoke you know has got to go. You go, you got to know to say the ""no"" to the smoke, you go go..  ... you gotta get it!",7,Southpark,118,28,,,,,,,,,
62969,Cartman,13,"You guys, Kenny's eating his own hands. ",7,Southpark,40,7,,,,,,,,,
62972,Randy,13,What about emphysema?? Is that cool?? ,7,Southpark,38,6,,,,,,,,,
62974,Randy,13,Pfft! That's none's the cool.,7,Southpark,29,5,,,,,,,,,
62978,Stan,13,"Ugh, Jesus Christ! ",7,Southpark,19,3,,,,,,,,,
62983,Randy,13,"Yeah, because if you don't smoke, you can grow up to be-",7,Southpark,56,12,,,,,,,,,
62985,Stan,13,"Give me a hit. Give me another one, give me another one. ",7,Southpark,57,12,,,,,,,,,
62986,Kyle,13,"Aw dude, this is really hard.",7,Southpark,29,6,,,,,,,,,
62987,Cartman,13,"Oh shit, here comes Mr. Mackey. ",7,Southpark,32,6,,,,,,,,,
62988,Kyle,13,"Throw 'em away!  Dudes, here he comes. Guys, stop coughing. ",7,Southpark,60,10,,,,,,,,,
62990,Cartman,13,Nothing.,7,Southpark,8,1,,,,,,,,,
62992,Cartman,13,Nothin' Na- Due-nothing. ,7,Southpark,25,3,,,,,,,,,
62993,Kyle,13,D'awww sick! ,7,Southpark,13,2,,,,,,,,,
62994,Cartman,13,Gross dude! ,7,Southpark,12,2,,,,,,,,,
62996,Cartman,13,"No... No, Mr. Mackey... We don't have any cigarettes.",7,Southpark,53,9,,,,,,,,,
62999,Stan,13,...Whoops.,7,Southpark,10,1,,,,,,,,,
63001,Cartman,13,We're sorry.,7,Southpark,12,2,,,,,,,,,
63003,Kyle,13,Oh God... ,7,Southpark,10,2,,,,,,,,,
63009,Stan,13,"Mom...  Dad, it was just a-",7,Southpark,27,6,,,,,,,,,
63010,Randy,13,I don't have a son!,7,Southpark,19,5,,,,,,,,,
63012,Cartman,13,Three weeks?! Are you fucking kidding me?,7,Southpark,41,7,,,,,,,,,
63015,Kyle,13,Yeah. This is really their fault.,7,Southpark,33,6,,,,,,,,,
63017,Cartman,13,"Yeah, huh?  It-it's like the tobacco companies have control of my mind- No. Must. Fight it. Tobacco companies... making me want to smoke. Ah!",7,Southpark,141,24,,,,,,,,,
63019,Randy,13,"Well, those God-damned tobacco companies aren't gonna have control over MY kid! I say we bring them down!",7,Southpark,105,18,,,,,,,,,
63021,Kyle,13,Who's Rob Reiner?,7,Southpark,17,3,,,,,,,,,
63025,Kyle,13,"You guys, maybe we should come clean right now and tell everyone that it wasn't the tobacco companies that made us want to smoke.",7,Southpark,129,24,,,,,,,,,
63026,Stan,13,Hwat??,7,Southpark,6,1,,,,,,,,,
63027,Cartman,13,"Why? It's perfect. If everyone's blaming the tobacco companies, then nobody's blaming us.",7,Southpark,89,13,,,,,,,,,
63028,Stan,13,"Yeah, what's the problem?",7,Southpark,25,4,,,,,,,,,
63029,Kyle,13,"Well it's just that, eh, this seems like another one of those times when things are gonna get way out of hands, you know? It's been happening a lot lately. How about this time we just put a stop to it right now?",7,Southpark,211,43,,,,,,,,,
63030,Cartman,13,"Dumbass, you don't wanna be grounded for three weeks, do you?",7,Southpark,61,11,,,,,,,,,
63031,Stan,13,"Yeah, don't worry dude. Things aren't gonna get out of hand.",7,Southpark,60,11,,,,,,,,,
63032,Mr. Garrison,13,Here he comes! ,7,Southpark,15,3,,,,,,,,,
63034,Mr. Garrison,13,What'd he say?,7,Southpark,14,3,,,,,,,,,
63036,Kyle,13,Oh no...,7,Southpark,8,2,,,,,,,,,
63038,Cartman,13,Got it! ,7,Southpark,8,2,,,,,,,,,
63039,Kyle,13,"But... isn't that, kind of, lying?",7,Southpark,34,6,,,,,,,,,
63051,Cartman,13,"Isn't he awesome, you guys?",7,Southpark,27,5,,,,,,,,,
63052,Kyle,13,What??,7,Southpark,6,1,,,,,,,,,
63053,Cartman,13,"Dude, he just goes around imposing his will on people. He's my idol. ",7,Southpark,69,13,,,,,,,,,
63055,Cartman,13,"Handle it? For two billion dollars I'd handle my grandpa's balls, sir.",7,Southpark,70,12,,,,,,,,,
63066,Kyle,13,"So, tobacco helped to build America.",7,Southpark,36,6,,,,,,,,,
63068,Cartman,13,"Which means, if it weren't for tobacco, many of our black friends wouldn't be here today.",7,Southpark,89,16,,,,,,,,,
63070,Kyle,13,That sound perfectly reasonable.,7,Southpark,32,4,,,,,,,,,
63082,Stan,13,Those people at the tobacco company all seem really nice.,7,Southpark,57,10,,,,,,,,,
63085,Cartman,13,"Wow. It's like, it's like, smoking brings a lot of people just a little bit of joy and, and you get to take that away from them.  You are so awesome.",7,Southpark,149,31,,,,,,,,,
63087,Kyle,13,"But dude, you're making stuff up.",7,Southpark,33,6,,,,,,,,,
63089,Cartman,13,"Oh my God, that is what I've always said.  I love this guy!",7,Southpark,59,13,,,,,,,,,
63094,Cartman,13,"Wow, a commercial?",7,Southpark,18,3,,,,,,,,,
63096,Cartman,13,"God, he's just the best!  Mr. Reiner, can I get you a muffin? O-or a cold drink, perhaps?",7,Southpark,89,18,,,,,,,,,
63097,Kyle,13,"Guys, I think we should bail out of this right now!",7,Southpark,51,11,,,,,,,,,
63098,Stan,13,Huh?,7,Southpark,4,1,,,,,,,,,
63099,Kyle,13,"This is just startin' to look like another one of those times where it-it's gonna end up with the whole town turning out, it's a big showdown happening, and us havin' to talk about what we learned, and I say we just stop right now, and go play cards or something.",7,Southpark,263,51,,,,,,,,,
63100,Kenny,13,,7,Southpark,0,0,,,,,,,,,
63101,Stan,13,"Yeah, maybe you're right. ",7,Southpark,26,4,,,,,,,,,
63102,Cartman,13,"So, heh gentlemen, looks like only one of us gets to be in the commercial, huh? Who will it be...? Gentlemen, the game is on!",7,Southpark,125,25,,,,,,,,,
63103,Kyle,13,Go ahead. We don't wanna be in their stupid commercial.,7,Southpark,55,10,,,,,,,,,
63104,Cartman,13,"Huh? Oh, I get it, Kyle. That's your Serbian Jew double bluff. Make me think you don't care about being in the commercial so that maybe I won't either. Ooops. didn't work, did it, Kyle?",7,Southpark,185,35,,,,,,,,,
63105,Kyle,13,"No, we really want nothing more to do with these people.",7,Southpark,56,11,,,,,,,,,
63106,Cartman,13,"Sure you don't, Kyle. Oh, and neither do I. Oh, I know what you're gonna say next. You're gonna say, ""How about none of us show up tomorrow to do it?"" And then I'm supposed to agree so that tomorrow you can waltz in all by yourself and do the commercial. That's Serbian Jew double bluff and it ain't  gonna  work  on  me  ha  ha  ha . Only one of us can be in the commercial, gentlemen. The game... is on. ",7,Southpark,406,81,,,,,,,,,
63107,Cartman,13,"Sorry Kyle, but I'm afraid only one of us will be showing up to do the commercial tomorrow! Hahahaha! Thought you had me with your Serbian Jew double bluff, didn't you?! Well let's see you try to open this door now.  Hahahahaha! Haa haa hahahahahaha! Haa haa haha- ",7,Southpark,265,48,,,,,,,,,
63108,Kyle,13,What are you doing? ,7,Southpark,20,4,,,,,,,,,
63109,Cartman,13,"Oh... Hello, Kyle. Oh man.  Wait, this isn't my house.",7,Southpark,54,10,,,,,,,,,
63110,Kyle,13,"Cartman, you go ahead and do the commercial tomorrow. But I'm warning you, those anti-smoking people are liars and they're bullies who will stop at nothing to get what they want, and that means they're dangerous. ",7,Southpark,213,36,,,,,,,,,
63111,Cartman,13,"Hahahahahaha!  Nice try, Kyle! Let's see you try to get through the door now! Haa haa hahahahaha!",7,Southpark,97,17,,,,,,,,,
63113,Cartman,13,"Heh, ho-okay. ",7,Southpark,14,2,,,,,,,,,
63115,Cartman,13,"Heh, okay, okay.  You know, some people say there's no proof that second-hand smoke kills. The tobacco companies say there's no proof that second-hand smoke kills. I've just been diagnosed with terminal lung cancer. I guess... I'm the proof. The next time you want to believe that second-hand smoke doesn't kill, think about me. Because, by the time you see this commercial, I'll be... dead.  Dead??",7,Southpark,399,66,,,,,,,,,
63117,Cartman,13,"Uh what... what does that mean, ""I'll be dead""? Hey, uh what, what was that ""dead"" part?",7,Southpark,88,17,,,,,,,,,
63119,Cartman,13,"Uh, nnno, thanks. I'm not hungry.",7,Southpark,33,6,,,,,,,,,
63121,Cartman,13,I'm not eating the cupcake.,7,Southpark,27,5,,,,,,,,,
63123,Cartman,13,Jesus Christ! HAAAA!,7,Southpark,20,3,,,,,,,,,
63125,Stan,13,"What are you doing, Cartman?",7,Southpark,28,5,,,,,,,,,
