index,character,episode,line,season
43814,Leonard,6," Oh, well, that kind of stinks.",9
43815,Sheldon,6, That kind of stinks? Why aren‰Ûªt you more upset? Did I soften the blow too much? Because this here is more like a Picasso painting.,9
43816,Leonard,6, What are we going to do?,9
43817,Sheldon,6, Perform the experiment immediately.,9
43818,Leonard,6," I‰Ûªd love to, but we need liquid helium and our shipment‰Ûªs on back order for a month.",9
43819,Sheldon,6, A month? What? Are you kidding me? That would have been a good time for you to soften the blow.,9
43820,Leonard,6, That shirt brings out the blue in your eyes.,9
43821,Sheldon,6, Thank you. Aren‰Ûªt you sweet.,9
43822,Leonard,6, Let‰Ûªs go check to see if the university has any helium in reserve.,9
43823,Sheldon,6, Did you know that I almost didn‰Ûªt wear this shirt today?,9
43824,Scene,6, Barry Kripke‰Ûªs office.,9
43825,Leonard,6," Hey, Barry, we‰Ûªre in trouble. We need liquid helium, does the department have any we can use?",9
43826,Barry,6," Sowwy, there‰Ûªs a showtage. And what we do have I need for my quantum excitation study.",9
43827,Sheldon,6, But you won‰Ûªt need much for that.,9
43828,Barry,6," Twue, but if it‰Ûªs successful, I‰Ûªm having a pawty with bawwoons.",9
43829,Leonard,6," Come on, Barry, there‰Ûªs a Swedish team trying to run our experiment before us. Can‰Ûªt you spare any?",9
43830,Barry,6," Be honest, if the shoe was on the other foot, would you do this for me?",9
43831,Leonard,6, Yes.,9
43832,Sheldon,6, Not a chance.,9
43833,Leonard,6, What are you doing?,9
43834,Sheldon,6," He said be honest, so I was honest. Didn‰Ûªt your mother tell you? It‰Ûªs the best policy. So, what do you say?",9
43835,Barry,6, Hell no.,9
43836,Sheldon,6, He could‰Ûªve softened the blow.,9
43837,Scene,6, Leonard‰Ûªs lab.,9
43838,Raj,6, Why do you need Kripke? Can‰Ûªt you just go to Party City for helium?,9
43839,Leonard,6, We‰Ûªd have to go to every Party City in California.,9
43840,Howard,6, Sounds like you on Cinco de Mayo.,9
43841,Raj,6," Hey, people were still talking about that party on siete de Mayo.",9
43842,Sheldon,6," Leonard, if that Swedish team beats us, I will never be able to enjoy anything from their country again. Which is a shame, because Swedish meatballs are my favourite toothpick-delivered meatball.",9
43843,Howard,6," If you need liquid helium so bad, I know a guy who can get you some, if you don‰Ûªt ask too many questions.",9
43844,Leonard,6, Who is he?,9
43845,Sheldon,6, Where does he work?,9
43846,Leonard,6, How does he get the helium?,9
43847,Sheldon,6, How many questions are too many questions?,9
43848,Howard,6, Maybe he‰Ûªs not for you.,9
43849,Sheldon,6, Four questions. There answer‰Ûªs four.,9
43850,Scene,6, Howard and Bernadette‰Ûªs house.,9
43851,Bernadette,6," Hey, you know who went out on a date the other night? Stuart.",9
43852,Penny,6," Oh, good for him.",9
43853,Bernadette,6," I thought so, too.",9
43854,Penny,6," So is she, like, homeless, or framing him for a crime?",9
43855,Bernadette,6, He‰Ûªs using some kind of dating app on his phone.,9
43856,Penny,6," Oh, which one? Maybe we can get Amy to try it.",9
43857,Bernadette,6," I don‰Ûªt know. Stuart, can you come in here? He tried to explain it to me. It shows you pictures of people nearby, you swipe them around, it looks kind of like a game.",9
43858,Penny,6," Oh, and if you lose the game, you have to go out with Stuart.",9
43859,Stuart,6, What‰Ûªs up?,9
43860,Bernadette,6, Can you show us that dating app?,9
43861,Stuart,6," Oh, yeah, sure. This thing has changed my life.",9
43862,Penny,6, Wow. So how many girls have you met?,9
43863,Stuart,6, Two. I probably don‰Ûªt need to mention there‰Ûªs an entire number between that and zero.,9
43864,Penny,6," Well, so how does it work?",9
43865,Stuart,6," Uh, well, it, it shows me all the single women in a five-mile radius who are using the app. If I like the way they look I hit thumbs up, if I don‰Ûªt, thumbs down.",9
43866,Bernadette,6," Oh, what would make you give a girl a thumbs down?",9
43867,Stuart,6, First time it happens I will let you know.,9
43868,Scene,6, The apartment. ,9
43869,Leonard,6," Oh, hey. I just heard back from the liquid helium guy.",9
43870,Sheldon,6, What‰Ûªs he say?,9
43871,Leonard,6, He‰Ûªs got what we need and can meet us tonight.,9
43872,Leonard,6, The man restocking the cereal shelves.,9
43873,Sheldon,6, That‰Ûªs right. And what did he do?,9
43874,Leonard,6, He handed you the box directly and called you Stretch.,9
43875,Sheldon,6, It‰Ûªs like it was yesterday.,9
43876,Leonard,6, Do you want liquid helium or not?,9
43877,Sheldon,6, Of course I do. I don‰Ûªt want that Swedish team scooping us.,9
43878,Leonard,6, Then I‰Ûªm going to tell him we‰Ûªre in.,9
43879,Sheldon,6," Leonard, wait. This is highly unethical.",9
43880,Leonard,6," We‰Ûªre just bending the rules a little. We have grant money to do the experiment, so we‰Ûªre going to spend it on the helium we need. It‰Ûªs not like when Dr. Goldfarb claimed he bought an electron microscope and he was really just keeping a Russian girl in an apartment in Van Nuys.",9
43881,Sheldon,6, Was she helping him with his research?,9
43882,Leonard,6," Sure. So, are we doing this?",9
43883,Sheldon,6," Well, but where does he get the helium?",9
43884,Leonard,6, Remember? Don‰Ûªt ask too many questions?,9
43885,Sheldon,6," Uh, but this is violating university code.",9
43886,Leonard,6," A little, but if I may quote Einstein, the pursuit of science calls us to ignore the rules set by man.",9
43887,Sheldon,6," Huh. All right, do it. Tell him we‰Ûªre in.",9
43888,Leonard,6, Done.,9
43889,Sheldon,6, I can‰Ûªt find that quote on the Internet. Did you make that up?,9
43890,Leonard,6," Before I answer, may I just say your skin has never looked better.",9
43891,Sheldon,6, Aren‰Ûªt you just made of sugar.,9
43892,Scene,6, Howard and Bernadette‰Ûªs house.,9
43893,Amy,6, I‰Ûªm not sure how I feel about this.,9
43894,Penny,6," Oh, come on, just let him put the app on your phone.",9
43895,Bernadette,6," Yeah, Stuart got two dates with it.",9
43896,Stuart,6," One of which would‰Ûªve ended in sex had she not said no. Okay, all set.",9
43897,Penny,6," Okay, let me see. Nope, nope, nope, oh, he‰Ûªs cute.",9
43898,Bernadette,6, Doesn‰Ûªt a teardrop tattoo mean he murdered someone?,9
43899,Penny,6, And he‰Ûªs sad about it.,9
43900,Howard,6, Hey.,9
43901,Raj,6, Hello.,9
43902,Penny,6, Hey.,9
43903,Bernadette,6," Hey, I thought you were gonna be out late?",9
43904,Howard,6," If you wanted me to stay out later, you should‰Ûªve given me more spending money.",9
43905,Raj,6, What are you guys up to?,9
43906,Bernadette,6," We put Amy on a dating app, and we‰Ûªre seeing what‰Ûªs out there.",9
43907,Raj,6," Oh, fun. Let me see. Uh, no, no, uh, definitely not.",9
43908,Howard,6, What was wrong with that guy?,9
43909,Raj,6," Uh, he‰Ûªs Indian. We‰Ûªve already got one of those. Ooh, we should find a nice Latino, really round us out.",9
43910,Howard,6," Hey, I want to try.",9
43911,Amy,6," Uh, excuse me, can I have my phone back?",9
43912,Howard,6," Hang on, I‰Ûªm trying to find you the next great love of your life. The man who will father your children. Okay, yes or no on white guy with dreadlocks?",9
43913,Scene,6, A parking garage.,9
43914,Leonard,6, That must be him.,9
43915,Sheldon,6," Oh, of course. An nondescript, white panel van. You may be familiar with it from the sentence, their bodies were found in a nondescript, white panel van.",9
43916,Leonard,6, Hey.,9
43917,Man,6, What‰Ûªs up?,9
43918,Leonard,6," Uh, I‰Ûªm Leonard. This is my friend‰Û_",9
43919,Sheldon,6, I‰Ûªm Skippy. Skippy Cavanaugh.,9
43920,Man,6, Great. You got the cash?,9
43921,Leonard,6," Uh, yeah, uh, right here.",9
43922,Sheldon,6," Wait, hold on, hold on. How do we know that you‰Ûªre not gonna take the money and drive away?",9
43923,Leonard,6," What ya doing, Skippy?",9
43924,Sheldon,6, Exactly what 1970s television crime dramas have taught us. You give us the helium first.,9
43925,Man,6," Oh, how do I know you‰Ûªre not gonna drive away without paying me?",9
43926,Sheldon,6, Guess I‰Ûªm not the only one who watches ‰Ûª70s television crime dramas.,9
43927,Leonard,6," Look, you can trust us. We‰Ûªre respected scientists.",9
43928,Sheldon,6," Well, he is. I‰Ûªm a wedding planner who can‰Ûªt find love himself. It‰Ûªs ironic, but the point is we can‰Ûªt trust you. You‰Ûªre a sketchy character in a parking garage.",9
43929,Man,6," Yeah, well, from my perspective, that‰Ûªs how you two appear to me.",9
43930,Sheldon,6," Well, I never thought of it like that. Boy, frame of reference will just sneak up on you, won‰Ûªt it?",9
43931,Leonard,6, My friend does make a decent point about the money. I don‰Ûªt feel comfortable just handing it over up front.,9
43932,Man,6," Ah, no money, no helium. Seems we‰Ûªre at a, uh, stalemate.",9
43933,Sheldon,6," Not technically. In chess, a stalemate refers to a situation in which there are no remaining moves. Uh, you have plenty of moves available. You could beat us up and steal the money. You could kill us, you know. Really, you‰Ûªre only limited by your imagination.",9
43934,Man,6," Huh. All these years I‰Ûªve been using stalemate, when I really mean impasse. I feel foolish.",9
43935,Leonard,6, I don‰Ûªt think it matters if this is a stalemate or an impasse or a Mexican standoff. What are we gonna do here?,9
43936,Man,6," Oh, whoa, whoa, how can it bea Mexican standoff? Everybody knows you need three sides for that.",9
43937,Sheldon,6," Not necessarily. Uh, many argue the essence of a Mexican standoff is that no one can walk away from the conflict without incurring harm.",9
43938,Man,6," Hmm, I don‰Ûªt follow.",9
43939,Sheldon,6," Let me give you an example. Earlier today, I decoded the headers on your e-mail, and I know that your name is Kenneth Fitzgerald. From that, I figured out where you live and where you work. Now, to make this a Mexican standoff, I would say something like, uh, you give us the helium or I‰Ûªll turn you in to the authorities.",9
43940,Man,6, Is that a threat?,9
43941,Sheldon,6," Yeah, exactly. See, you‰Ûªre getting it.",9
43942,Man,6," Yeah, well, I know where you work, all right? And if you mess with me, I‰Ûªll report you, then I‰Ûªll pound your asses into the ground.",9
43943,Sheldon,6, Perfect. Now we really are in a Mexican standoff. Is this one of those times where I‰Ûªve won the battle but lost the war?,9
43944,Leonard,6," Afraid so, Skippy.",9
43945,Sheldon,6, I told you we shouldn‰Ûªt go shopping at night.,9
43946,Leonard,6," All right, let‰Ûªs all just calm down. Nobody wants to report anybody.",9
43947,Man,6," No, I don‰Ûªt like this. I‰Ûªm out.",9
43948,Leonard,6," No, no, no. Wait, don‰Ûªt go. Just let me explain. We‰Ûªre physicists, and we‰Ûªre trying to prove a hypothesis that we‰Ûªve been working on for over a year.",9
43949,Man,6, Really? What‰Ûªs the hypothesis?,9
43950,Sheldon,6, Space-time can be interpreted as the surface of an n-dimensional superfluid.,9
43951,Man,6," Hmm. Could be, could be. Go on.",9
43952,Leonard,6," Okay, but now there‰Ûªs this Swedish team that read our paper and they‰Ûªre trying to beat us to our own discovery. We really need this helium.",9
43953,Sheldon,6," And I‰Ûªm sorry I lied about being a wedding planner who can‰Ûªt find love. Although I am currently single, if you know anybody.",9
43954,Leonard,6, Here‰Ûªs the money. Can we do this?,9
43955,Man,6, Okay. It‰Ûªs a shame about those scientists ripping you off. I expected a higher ethical standard from our friends in Sweden.,9
43956,Leonard,6, It‰Ûªs actually pretty common in our field. There‰Ûªs not much you can do about it.,9
43957,Man,6," Well, for the right amount of money, if you know where they live, there‰Ûªs, uh, plenty we could do about it.",9
43958,Sheldon,6," Did you hear that, Leonard? There‰Ûªs plenty we could do about it. Do you have a card?",9
43959,Scene,6, Howard and Bernadette‰Ûªs house.,9
43960,Penny,6," Okay, here we go. Now everyone can see. All right. Where do we stand on cross-eyed Mike?",9
43961,Raj,6, You know he won‰Ûªt be looking at other girls.,9
43962,Howard,6, Unless they‰Ûªre sitting on the end of his nose.,9
43963,Penny,6," Okay, okay, okay. Thumbs down. Next.",9
43964,Bernadette,6," Ew, check out his tiny teeth. He looks like a man-dolphin.",9
43965,Penny,6," Well if he‰Ûªs good in bed, she can throw him a fish.",9
43966,Howard,6," I love you, Amy. (Dolphin noises)",9
43967,Amy,6," Okay, I‰Ûªm starting to feel guilty. Aren‰Ûªt we being a little mean?",9
43968,Raj,6, That‰Ûªs a fair point. We wouldn‰Ûªt make fun of someone like this to their face.,9
43969,Penny,6," Look, it‰Ûªs Stuart.",9
43970,Raj,6, You may want to leave the room.,9
43971,Scene,6, Leonard‰Ûªs lab.,9
43972,Sheldon,6," Right this way, Uncle Harvey.",9
43973,Leonard,6, Will you stop with that already?,9
43974,Sheldon,6, I‰Ûªm trying not to attract attention.,9
43975,Leonard,6, And tipping his hat to the cleaning lady didn‰Ûªt do that?,9
43976,Sheldon,6, She said buenas noches. What was he supposed to do?,9
43977,Leonard,6, Let‰Ûªs just start the experiment.,9
43978,Sheldon,6," Leonard, we should probably have our story straight in case we get caught.",9
43979,Leonard,6, We‰Ûªre not getting caught.,9
43980,Sheldon,6," Well, you can‰Ûªt be sure of that. What if the helium dealer rats us out? What if Kripke asks where we got it? What if the university checks my family tree and finds out I don‰Ûªt have an Uncle Harvey?",9
43981,Leonard,6," The dealer doesn‰Ûªt care, Kripke has no authority over us, and you being related to a metal container would explain a lot. Help me hook this up.",9
