index,episode,season,line
3834,2,1,"Monster Teacher:ÊAh, well, Mr. Terry, why don't you tell the whole class the proper wordplay to use when one is chasing one's victim through a pumpkin patch?"
3835,2,1,"Scary Terry:ÊOh, uh, um ... ""Bitch."""
3836,2,1,(The class laughs at him)
3837,2,1,"Monster Teacher:ÊOh, come on, Terry, you can't think of a pun involving pumpkins, bitch?ÊMorty:ÊHey, leave him alone!"
3838,2,1,"Rick:ÊYeah, this is a bunch of bullcrap. Who cares what stupid pun you make when you kill someone? Why don't you let the poor guy say whatever he wants?"
3839,2,1,"Monster Teacher:ÊWell, I never! I-I see no reason to stand here and take this."
3840,2,1,"Rick:ÊYou're putting too much pressure on yourself, scary Terry. You know, I mean, y-you're perfectly scary enough as it is."
3841,2,1,"Morty:ÊHey, yo, scary T., don't even trip about your pants dawg. Here's a pair on us, fool."
3842,2,1,"Scary Terry:ÊAww, bitch. I don't know what to say."
3843,2,1,"Morty:ÊYou don't need to say anything. We got you, dawg."
3844,2,1,"Rick:ÊYou're our boy, dawg. Don't even trip."
3845,2,1,(Scary Terry wakes up from his dream and sees Rick and Morty)
3846,2,1,"Scary Terry:ÊOh, hey, it's you guys!"
3847,2,1,"(That morning, Rick, Morty, and the Terry family are having breakfast in the kitchen)"
3848,2,1,Scary Melissa:ÊI haven't seen him this relaxed in years.
3849,2,1,"Scary Terry:ÊIf you guys ever need anything, just say the word."
3850,2,1,"Rick:ÊAs a matter of fact, Terry, there is something you could help us with."
3851,2,1,"(Rick, Morty, and Terry escape the dream and confront the little girl)"
3852,2,1,"Little Girl:'Ê""Q,"" ""r,"" you won't get very far."
3853,2,1,Scary Terry:ÊI always hated that song!
3854,2,1,(Scary Terry kills the little girl and then goes on to the centaur)
3855,2,1,"Scary Terry:ÊThese halves don't belong together, bitch!"
3856,2,1,(Scary Tells kills the centaur and moves onto Mrs. Pancakes)
3857,2,1,Scary Terry:ÊSex is sacred!
3858,2,1,(Scary Terry kills Mrs. Pancakes and launches himself at Mr. Goldensfold)
3859,2,1,"Scary Terry:ÊThis is because you don't give Morty Smith good grades, bitch!"
3860,2,1,"(Scary Terry destroys Mr. Goldenfold, causing him to wake up from his dream, in shock)"
3861,2,1,"Mr. Goldenfold:ÊHoly crap! God damn! I know one thing for sure I'm giving Morty an ""A"" in math, and that's my idea. That is an original thought."
3862,5,2,"Terry: The view here is the same as yours, Jim. A giant head has entered EarthÕs gravity, triggering climate change and natural disasters we thought were impossible for at least another eight years."
3863,5,2,
3864,5,2,"Jim: (in news studio) LetÕs not make this political, Terry. Do we know what this giant head wants?"
3865,5,2,
3866,5,2,"(Giant Head clears its throat, creating a large wind blast)"
3867,5,2,
3868,5,2,Giant Head: SHOW ME WHAT YOU GOT.
3869,5,2,
3870,5,2,(winds pick up and the tides change rapidly with its speech)
3871,5,2,
3872,5,2,"Terry: Jim, you heard *static* said, ÒShow me what you got.Ó"
3873,5,2,
3874,5,2,"Giant Head: SHOW ME WHAT YOU GOT. I WANT TO SEE WHAT YOU GOT. (lamp post falls over, Terry runs out of frame)"
3875,5,2,
3876,5,2,"(Rick turns off the TV, they are on the couch)"
3877,5,2,
3878,5,2,"Rick: Oh boy. Time to go, Morty."
3879,5,2,
3880,5,2,"Morty: Uhh, where?"
3881,5,2,
3882,5,2,(Rick puts on sunglasses)
3883,5,2,
3884,5,2,"Rick: The Pentagon. I mean, not THE Pentagon. *burp* The lame one, here on Earth."
3885,5,2,
3886,5,2,(Rick and Morty walk out of frame)
3887,5,2,
3888,5,2,[INTRO]
3889,5,2,
3890,5,2,"(At the house, winds still blow strongly. Summer, Beth and Jerry are standing outside.)"
3891,5,2,
3892,5,2,"Summer: Is it God? If itÕs God, do we get out of school?"
3893,5,2,
3894,5,2,"Beth: ItÕs not God, Summer."
3895,5,2,
3896,5,2,"Jerry: SheÕs allowed to think itÕs God if she wants, honey!"
3897,5,2,
3898,5,2,"Beth: Shut up, Jerry."
3899,5,2,
3900,5,2,Jerry: OkÉ
3901,5,2,
3902,5,2,(Rick and Morty pull out of the garage in the ship.)
3903,5,2,
3904,5,2,"Beth: Dad, what do you know about this?"
3905,5,2,
3906,5,2,Rick: Morty and I are going to look into it. You guys hold tight.
3907,5,2,
3908,5,2,(they fly off)
3909,5,2,
3910,5,2,(Mr. Goldenfold arrives on a moped.)
3911,5,2,
3912,5,2,"Mr. Goldenfold: Scary stuff, huh? Pretty freaky. Hi, IÕm MortyÕs math teacher. IÕm also part of the street team inviting folks to the church downtown so we can pray together."
3913,5,2,
3914,5,2,Beth: How is praying going to help?
3915,5,2,
3916,5,2,"Mr. Goldenfold: MaÕam, a giant head in the sky is controlling the weather. Did you wanna play checkers? LetÕs be rational! IÕll see you at GodÕs house! (leaves)"
3917,5,2,
3918,5,2,"(Pentagon war room, everyone is arguing)"
3919,5,2,
3920,5,2,"President: Gentlemen, gentlemen, one at a time! Simon?"
3921,5,2,
3922,5,2,"Simon: SETI, NORAD, and every broadcaster on the planet are attempting to show this being what humanityÕs got. String theory, world history, the human genome."
3923,5,2,
3924,5,2,(Nathan slams fist on table)
3925,5,2,
3926,5,2,"Nathan: Have you tried sending it launch codes? Mr. President, what AmericaÕs got is 70,000 megatons of KABOOM-BOOM! And I say we show it right up this floating headÕs ass!"
3927,5,2,
3928,5,2,(Argument begins again. A portal appears and Rick and Morty step through.)
3929,5,2,
3930,5,2,Guards: Hold it! DonÕt move! (they approach Rick and Morty with guns)
3931,5,2,
3932,5,2,Rick: Stay back! This watch turns people into snakes!
3933,5,2,
3934,5,2,"(Guards stop and look at Nathan for approval. Nathan nods at them, and the guards aim. A laser fires at the guards and they disappear, leaving only snakes.)"
3935,5,2,
3936,5,2,President: Stand down. Everybody stand down! IÕm the leader of these people and IÕm unarmed. ThereÕs no need for any more snake-makery.
3937,5,2,
3938,5,2,Rick: My name is Rick Sanchez. This hereÕs my grandson Morty. (drinks from flask)
3939,5,2,
3940,5,2,"Everyone: Hi, Morty."
3941,5,2,
3942,5,2,Morty: Hey.
3943,5,2,
3944,5,2,"Rick: IÕve seen enough of the galaxy to know that what weÕve got here is a Cromulon from the Cygnus-5 Expanse. So you can forget about nukes, and you can forget about math. (points to viewscreen showing floating head) This head wonÕt go away until *burp* Earth shows them itÕs got a hit song."
3945,5,2,
3946,5,2,"Everyone: Seriously, thatÕs impossible, etcÉ"
3947,5,2,
3948,5,2,Simon: You mean like Vivaldi?
3949,5,2,
3950,5,2,"Rick: No, Frasier. A live performance of a newly-written, catchy, original song. The Cromulon feed on the talent and showmanship of less-evolved lifeforms."
3951,5,2,
3952,5,2,"President: All right, all right. Thank you, Mr. Sanchez. Change of plan, people. Get me Pharrell, Randy Newman, Billy Corgan, and The-Dream. (no one responds) The-Dream? He wrote ÒUmbrellaÓ and ÒSingle LadiesÓ? You people havenÕt heard of The-Dream?"
3953,5,2,
3954,5,2,Rick: YouÕre gonna wanna put them on that giant speaker system at your sonic testing facility at Area 51.
3955,5,2,
3956,5,2,Nathan: How do you know about that?
3957,5,2,
3958,5,2,"President: For GodÕs sake, Nathan, the man turns people into snakes. He can use Google Maps."
3959,5,2,
3960,5,2,"Aide: Sir! Pharrell, Newman, Corgan, and that Dream guy. TheyÕre all dead."
3961,5,2,
3962,5,2,President: What? How is that possible? Do people just die when I name them?
3963,5,2,
3964,5,2,"Aide: The Grammys, sir. There was an earthquake and all the musicians... (sniffs, holding back tears) All the famous ones, theyÕre gone."
3965,5,2,
3966,5,2,President: Dear God.
3967,5,2,
3968,5,2,"Aide: Hold on, sir, just a minute. Ice-T survived. HeÕs inbound on an F-15, ETA two hours."
3969,5,2,
3970,5,2,"Rick: Good luck, Mr. President."
3971,5,2,
3972,5,2,"Simon: Sir, the magnetic poles are about to reverse. In two hours, there may not be an Earth to save."
3973,5,2,
3974,5,2,(Rick opens a portal)
3975,5,2,
3976,5,2,President: Sanchez! Are you a musician?
3977,5,2,
3978,5,2,"Rick: I dabble, Mr. President."
3979,5,2,
3980,5,2,President: Get this man and his grandson on a Blackhawk to Area 51.
3981,5,2,
3982,5,2,"(At the church, everyone is panicking.)"
3983,5,2,
3984,5,2,"Father Bob: People! Everyone! Remain calm! Every crisis of faith is an opportunity for more faith! When God deals you an 11, you donÕt fold! You double down, and always hit on a soft 16. That means you, Jews."
3985,5,2,
3986,5,2,"Jew: I beg your pardon, pastor, but the last I looked outside, it seems to be you thatÕs been dealt the weak hand. Jews rule! (no one responds) Nobody? Ok, tough church."
3987,5,2,
3988,5,2,"Principal Vagina: Hi, Principal Vagina. The nameÕs real, possibly Scandinavian. IÕm just gonna come out and make this pitch. The old gods are dead. F*** all previous existing religions. All hail the one true god, the giant head in the sky."
3989,5,2,
3990,5,2,(everyone reacts)
3991,5,2,
3992,5,2,"Principal Vagina: Ah, di di di di. (to Bob) Bob, Bob, I get it. But unless this (holds up a necklace with a cross) can beat thatÉ what have you done for me lately? (tosses necklace to Bob) So if you wanna excuse me, IÕm going out on the sidewalk and dropping to my knees and pledging my eternal soul to the thing that literally controls the f***ing weather! (walks out) Outta my way!"
3993,5,2,
3994,5,2,"Pastor Bob: Ok, if sanityÕs been restored to this assembly, IÕd like to talk about the cost of repairing our new organ. Sally, the plate, please."
3995,5,2,
3996,5,2,"Mr. Goldenfold: (holds up a dollar) Ohhhh, this is my favorite part!"
3997,5,2,
3998,5,2,"(Helicopters over the desert, subtitle ÒNevada Desert: Restricted Air SpaceÓ. Rick and Morty are on a helicopter)"
3999,5,2,
4000,5,2,"Morty: Rick, are you really a musician?"
4001,5,2,
4002,5,2,"Rick: WhoÕs NOT a musician, Morty?"
4003,5,2,
4004,5,2,Morty: Me!
4005,5,2,
4006,5,2,"Rick: Yeah, not with that attitude."
4007,5,2,
4008,5,2,"Jump Master: WeÕre in the drop zone! IÕm the jump master! My nameÕs Jamey! With an E-Y! Go, go, go! (Rick slides down rope)"
4009,5,2,
4010,5,2,Morty: B-b-but we donÕt have a song!
4011,5,2,
4012,5,2,"(Outside the church, Principal Vagina is on the sidewalk on his knees)"
4013,5,2,
4014,5,2,"Principal Vagina: Giant head in the sky, please forgive all that weÕve done. WeÕre sorry for increased levels of emissions and our racism. And of course, the amber alerts I keep ignoring on my phone."
4015,5,2,
4016,5,2,"(At Area 51 speaker system, Rick and Morty slide down rope out of helicopter)"
4017,5,2,
4018,5,2,Rick and Morty: WhooooOOOOAHHHH!!!!
4019,5,2,
4020,5,2,(They land on a stage with various live performance equipment on it. The yellow Cromulon is in front of the stage staring.)
4021,5,2,
4022,5,2,"Rick: (picks up a microphone) All right, Morty, letÕs get ready to do it! Why donÕt you, uh, find a button on one of those keyboards and lay down some kind of beat?"
4023,5,2,
4024,5,2,"Morty: Rick, I think we need to cut our losses. We get our family and portal out of here!"
4025,5,2,
4026,5,2,"Rick: Morty! Good music comes from people who are relaxed. Just hit a button, Morty! Gimme a beat!"
4027,5,2,
4028,5,2,"Morty: Oh man, ok, all right, umÉ"
4029,5,2,
4030,5,2,"(Morty presses a key and a beat starts, Rick knocks over a mic stand and starts ÒsingingÓ)"
4031,5,2,
4032,5,2,
4033,5,2,Rick: Ahhhhh yeahhhhh
4034,5,2,
4035,5,2,Rick: Ya gotta get schwifty
4036,5,2,
4037,5,2,(Morty starts beating a tambourine in rhythm)
4038,5,2,
4039,5,2,Rick: Ya gotta get schwifty in here
4040,5,2,
4041,5,2,Rick: ItÕs time to get schwifty
4042,5,2,
4043,5,2,
4044,5,2,(The President and Nathan are watching the performance on a screen inside)
4045,5,2,
4046,5,2,Nathan: GetÉ schwifty? What the hell is that?
4047,5,2,
4048,5,2,"President: ItÕs our worldÕs best effort, thatÕs what."
4049,5,2,
4050,5,2,
4051,5,2,Rick: Take off your pants and your panties
4052,5,2,
4053,5,2,Rick: Shit on the floor
4054,5,2,
4055,5,2,Rick: Time to get schwifty in here
4056,5,2,
4057,5,2,Rick: IÕm Mr. Bulldops
4058,5,2,
4059,5,2,
4060,5,2,Nathan: Mr. Bulldops?
4061,5,2,
4062,5,2,"President: DonÕt analyze it, Nathan. ItÕs working!"
4063,5,2,
4064,5,2,
4065,5,2,Rick: Take a shit on the floor
4066,5,2,
4067,5,2,Time to get schwifty in here
4068,5,2,
4069,5,2,
4070,5,2,(Weather starts to die down around the world)
4071,5,2,
4072,5,2,(At the church)
4073,5,2,
4074,5,2,Pastor Bob: And third-level donors get our all access family pass.
4075,5,2,
4076,5,2,Summer: Listen! The storm is stopping!
4077,5,2,
4078,5,2,(On the stage)
4079,5,2,
4080,5,2,
4081,5,2,"Rick: Hey, take your pants off"
4082,5,2,
4083,5,2,Rick: ItÕs schwifty time today
4084,5,2,
4085,5,2,(song ends)
4086,5,2,
4087,5,2,
4088,5,2,Giant Head: Hmmmm.
4089,5,2,
4090,5,2,(everyone at Area 51 waits in anticipation)
4091,5,2,
4092,5,2,(at the church)
4093,5,2,
4094,5,2,Principal Vagina: Please be kind to us for we are but tiny things with entire bodies stuck to your ground.
4095,5,2,
4096,5,2,(at the stage)
4097,5,2,
4098,5,2,Giant Head: I LIKE WHAT YOU GOT. GOOD JOB.
4099,5,2,
4100,5,2,(Giant Head flies away)
4101,5,2,
4102,5,2,(everyone at Area 51 cheers and celebrates)
4103,5,2,
4104,5,2,"(at the church, everyone lifts Principal Vagina, ÒWhat do you know, he was right! Hooray Principal Vagina!Ó)"
4105,5,2,
4106,5,2,"Beth: Now hold on a second, letÕs be rational about this."
4107,5,2,
4108,5,2,(everyone stops and stares at Beth)
4109,5,2,
4110,5,2,"Beth: No, IÕmÉ IÕm just saying, we donÕt know if thereÕs a cause-effect relationship --"
4111,5,2,
4112,5,2,"(earthquake hits, Beth falls on ground)"
4113,5,2,
4114,5,2,"Beth: Oh, God, whatÕs going on now?"
4115,5,2,
4116,5,2,"(at the stage, Rick and Morty and Area 51 panic)"
4117,5,2,
4118,5,2,"(The Earth is surrounded by an energy field and disappears. Earth reappears in another galaxy with four other planets, a disco ball-like sun, and several different-colored Cromulons looking at Earth.)"
4119,5,2,
4120,5,2,(At Area 51)
4121,5,2,
4122,5,2,President: What the hell happened?
4123,5,2,
4124,5,2,"Aide: Mr. President, youÕre gonna wanna see this."
4125,5,2,
4126,5,2,Rick: I think planet Earth has just been transported.
4127,5,2,
4128,5,2,(At the church)
4129,5,2,
4130,5,2,Principal Vagina: The head has left and sent its children!
4131,5,2,
4132,5,2,Beth: Holy CRAP!
4133,5,2,
4134,5,2,(everyone gets on their knees)
4135,5,2,
4136,5,2,"Summer: Oh dear giant head, we apologize for that discussion! It will never happen again!"
4137,5,2,
4138,5,2,(everyone starts murmuring prayers)
4139,5,2,
4140,5,2,(At Area 51)
4141,5,2,
4142,5,2,"Simon: Sir, weÕve started picking up on a garbled signal. WeÕre decrypting it now."
4143,5,2,
4144,5,2,(screen gradually descrambles)
4145,5,2,
4146,5,2,(Screen shows different bands of different aliens on different stages. Dance music plays in the background as the Cromulon narrates.)
4147,5,2,
4148,5,2,"Cromulon: WE ASKED THEM TO SHOW US WHAT THEY GOT. AND THEY DID. NOW WEÕLL SEE WHICH OF THEM HAS GOT THE MOST. 24 HOURS, FIVE PLANETS, FIVE SONGS. BUT IN THE END, THERE CAN ONLY BE ONE. PLANET MUSIC! All participation is involuntary. Disqualified and losing planets are disintegrated by plasma ray."
4149,5,2,
4150,5,2,"Rick: Uhh, itÕs probably a bad time to mention it, but any astronauts you guys had in orbit are definitely dead."
4151,5,2,
4152,5,2,
4153,5,2,ACT 2
4154,5,2,
4155,5,2,"(dance music plays, Planet Music opening shows)"
4156,5,2,
4157,5,2,"Cromulon: Welcome back to Planet Music! First up, letÕs hear the latest song from planet Parblesnops. The Greebybobes! SHOW ME WHAT YOU GOT."
4158,5,2,
4159,5,2,"Greebybobe: Hold it, hold it, stop! Music isnÕt about competition or captivity! If you love music, you love freedom. Let these worlds be free, please!"
4160,5,2,
4161,5,2,Cromulon: DISQUALIFIED!
4162,5,2,
4163,5,2,"(plasma ray powers up and fires at the planet, blowing it up)"
4164,5,2,
4165,5,2,Cromulon: ThereÕs one every season. Moving on to planet Arbolez Meterosos. Arbolian Meterososians. SHOW US WHAT YOU GOT.
4166,5,2,
4167,5,2,"Arbolian Meterososian: Ah two, three, fourÉ"
4168,5,2,
4169,5,2,(The Arbolian Meterososians play a very simple and underwhelming song while looking at the Cromulons for approval.)
4170,5,2,
4171,5,2,"(At Area 51. Rick, Morty and Ice-T are in a studio with several instruments. Rick is playing a bass, Morty is poking at a keyboard, and Ice-T is in the corner. The aide comes in.)"
4172,5,2,
4173,5,2,"Aide: Rick, Morty, Ice-T. The timetableÕs moved up. EarthÕs on in six hours."
4174,5,2,
4175,5,2,Morty: Like weÕre not already under enough pressure! (Morty flips a bowl of peanuts at the aide and it hits him in the head. The aide leaves.)
4176,5,2,
