index,character,episode,line,season
35948,Witness,179, Cock fighting.,9
35949,[Witness,179," Pharmacist from ""The Sponge""]",9
35950,Pharmacist,179," Sponges. I don't mean the kind you clean your tub with. They're for sex.        Said she needed a whole case of ",9
35951,[Witness,179, Elaine's old boyfriend],9
35952,Man,179, She exposed her nipple.,9
35953,[Witness,179," Mr. Pitt from ""The Diplomat's Club""]",9
35954,Hoyt,179, How did she try to kill you?,9
35955,Pitt,179, She tried to smother me with a pillow.,9
35956,Hoyt,179, Call Yev Kassem to the stand.,9
35957,Bailiff,179, Call Yev Kassem.,9
35958,Jerry,179, Who?,9
35959,Elaine,179, The Soup Nazi!,9
35960,Chiles,179, Soup Nazi? You people have a little pet name for everybody.,9
35961,Hoyt,179, State your name.,9
35962,Soup Nazi,179, Yev Kassem.,9
35963,Hoyt,179, Could you spell that?,9
35964,Soup Nazi,179, No! Next question.,9
35965,Hoyt,179, How do you know the defendants?,9
35966,Soup Nazi,179, They used to come to my restaurant.,9
35967,George,179, Medium turkey chili.,9
35968,Jerry,179, Medium crab bisque.,9
35969,George,179, I didn't get any bread.,9
35970,Jerry,179, Just forget it. Let it go.,9
35971,George,179," Um, excuse me, I think you forgot my bread.",9
35972,Soup Nazi,179, You want bread?,9
35973,George,179," Yes, please.",9
35974,Soup Nazi,179, Three dollars!,9
35975,George,179, What?,9
35976,Soup Nazi,179, No soup for you!,9
35977,Soup Nazi,179," But the idiot clowns did not know how to order. I banned that one - the        woman - for a year. Then one day, ",9
35978,Elaine,179," Five cups chopped porcini mushrooms. Half a cup of olive oil. Three pounds        celery.",9
35979,Soup Nazi,179, That's my recipe for wild mushroom.,9
35980,Elaine,179," You're through, Soup Nazi. Pack it up. No more soup for you. Next!",9
35981,Soup Nazi,179," She published my recipes. I had to close the store, move to Argentina. She        ruined my business!",9
35982,Elaine,179, Soup's not all that good anyway.,9
35983,Soup Nazi,179, What did you say?!,9
35984,Hoyt,179, The state calls Mr. Babu Bhatt to the stand.,9
35985,Jerry,179, How did they find Babu?,9
35986,Elaine,179, I thought he was deported.,9
35987,Hoyt,179," You came a long way to be here today, haven't you?",9
35988,Babu,179," Yes, all the way from Pakistan.",9
35989,Hoyt,179, And what's your connection to the defendant?,9
35990,Babu,179," I owned a restaurant. Seinfeld told me to change the menu to Pakistani. But        nobody came! There were no people.",9
35991,Hoyt,179, And then what happened?,9
35992,Babu,179," Then, he got me an apartment in his building. But they mixed up the mail. And I        never got my immigration renewal papers. So they deported me. It's all his fault. Him. And        the woman. But they did not care. They're totally indifferent. All they do is mock me,        just like they did the fat fellow. All the time. Mocking, mocking, mocking, mocking,        mocking. All the time! Now it is Babu's turn to mock. Finally I will have some justice.        Send them away! Send them all away! Lock them up forever! They are not human. Very bad!        Very, very, very bad!",9
35993,Rivera,179," Hi everybody, I'm Geraldo Rivera and welcome to this special edition of Rivera        Live. Well, arguments in the ",9
35994,Wells,179," Geraldo, just a few minutes ago, the jury asked to see the video tape.",9
35995,Rivera,179," That's the one where they are overheard making sarcastic remarks during the        robbery.",9
35996,Wells,179," Yes, it's a very incriminating piece of evidence. But I must tell you, Geraldo,        this courtroom and everyone who has attended this trial is still reeling from the endless        parade of witness who have come forth so enthusiastically to testify against these four        seemingly ordinary people. One even had the feeling that if Judge Vandelay didn't finally        put a stop to it, it could've gone on for months.",9
35997,Rivera,179," Jane, whose testimony do you think resonated most strongly with this jury?",9
35998,Wells,179," That is so hard to say. Certainly there's the doctor with the poison        invitations. The Bubble Boy was an extremely sympathetic and tragic figure. And that        bizarre contest certainly didn't sit well with this small town jury.There's the woman they        sold the defective wheelchair to, the deported Pakistani restaurateur. Geraldo, it just        went on, ",9
35999,Rivera,179, And so we wait.,9
36000,Jerry,179, Do they make you wear uniforms in prison?,9
36001,Elaine,179, I think so.,9
36002,Jerry,179, It's not that bright orange one is it?,9
36003,Elaine,179," I hope it's not that one, because I cannot wear orange.",9
36004,Kramer,179," Will you stop worrying? Jackie's going to get us off. He never loses. How about        when he asked that cop ",9
36005,Estelle,179," Sorry to bother you, Judge.",9
36006,Vandelay,179, How did you get in here?,9
36007,Estelle,179," Please, if he's found guilty, please be kind to him. He's a good boy.",9
36008,Vandelay,179, This is highly irregular.,9
36009,Estelle,179," Well, maybe there's something I can do for you.",9
36010,Vandelay,179, What do you mean?,9
36011,Estelle,179, You know,9
36012,Sidra,179," Oh, Jackie, you're so articulate.",9
36013,Jackie,179," We have plenty of time, too. This jury could be out for days.",9
36014,Jackie,179, Hello? Damn. They're ready.,9
36015,Jerry,179," Hey Elaine, what was it you were about to say to me on the plane when it was        going down?",9
36016,Elaine,179, I've always loved ... United Airlines.,9
36017,Kramer,179, I think it's going to be okay - that girl just smiled at me.,9
36018,Jerry,179, Maybe because she knows you're going to jail.,9
36019,Bailiff,179, All rise.,9
36020,Vandelay,179," Ladies and gentlemen of the jury, have you reached a verdict?",9
36021,Foreman,179," We have, Your Honor.",9
36022,Vandelay,179," Will the defendants please rise. And how do you find, with respect to the        charge of criminal indifference?",9
36023,Foreman,179, We find the defendants - guilty.,9
36024,Vandelay,179," Order! Order in this court, I will clear this room! I do not know how, or        under what circumstances the four of you found each other, but your callous indifference        and utter disregard for everything that is good and decent has rocked the very foundation        upon which our society is built. I can think of nothing more fitting than for the four of        youto spend a year removed from society so that you can contemplate the manner in which        you have conducted yourselves. ",9
36025,George,179, You had to hop! You had to hop on the plane.,9
36026,Elaine,179," Puddy, don't wait for me.",9
36027,Puddy,179, Alright.,9
36028,Frank,179, We gotta get out of here. We want to beat the traffic.,9
36029,Sidra,179," Come on, Jackie. Let's go.",9
36030,Jerry,179, What?,9
36031,Chiles,179," Oh, and by the way, they're real, and they're spectacular.",9
36032,Jerry,179," Well, it's only a year. That's not so bad. We'll be out in a year, and then        we'll be back",9
36033,Kramer,179," Could be fun. Don't have to worry about your meals, or what you're going to do        Saturday night. And they do shows. Yeah, we could put on a show - maybe ""Bye Bye        Birdie"" or ""My Fair Lady"". Elaine, you could be Liza Doolittle.",9
36034,Elaine,179, Why don't you just blow it out your...,9
36035,Elaine,179," If I call Jill from prison, do you think that would make up for the other ones?",9
36036,Jerry,179, Sure.,9
36037,Elaine,179, Cause you only get one call. The prison call is like the king of calls.,9
36038,Jerry,179, I think that would be a very nice gesture.,9
36039,Kramer,179," I got it - it's out! How about that, huh? Oh, boy, what a relief.",9
36040,Jerry,179," See now, to me, that button is in the worst possible spot.",9
36041,George,179, Really?,9
36042,Jerry,179," Oh yeah. The second button is the key button. It literally makes or breaks the        shirt. Look at it, it's ",9
36043,George,179, Haven't we had this conversation before?,9
36044,Jerry,179, You think?,9
36045,George,179, I think we have.,9
36046,Jerry,179," Yeah, maybe we have.",9
36047,Jerry,179," So what is the deal with the yard? I mean when I was a kid my mother wanted me        to play in the yard. But of ",9
36048,Prisoner 1,179, I am.,9
36049,Jerry,179," I'll talk slower. I'm kidding - I love Cellblock D. My friend George is in        Cellblock D. What are you in for,sir?",9
36050,Prisoner 2,179, Murder one.,9
36051,Jerry,179," Murder one? Oooooo, watch out everybody. Better be nice to you. I'm only kidding        sir - lighten up. How about ",9
36052,Prisoner 3,179, Grand theft auto.,9
36053,Jerry,179, Grand theft auto - don't steal any of my jokes.,9
36054,Prisoner 3,179, You suck - I'm gonna cut you.,9
36055,Jerry,179," Hey, I don't come down to where you work, and knock the license plate out of        your hand.",9
36056,Guard,179," Alright, Seinfeld, that's it. Let's go. Come on.",9
36057,Jerry,179," Alright, hey, you've been great! See you in the cafeteria.",9
36058,Jerry,180," It seems like whenever these office people call you in for a meeting,         the whole thing is about the sitting down. I would really like to sit         down with you. I think we need to sit down and talk. Why don't you come         in, and we'll sit down. Well, sometimes the sitting down doesn't work.         People get mad at the sitting.You know, we've been sitting here for I         don't know how long. How much longer are we just going to sit here? I'll         tell you what I think we should do. I think we should all sleep on it.         Maybe we're not getting down low enough. Maybe if we all lie down, then         our brains will work.",9
36059,George,180," I can't eat this without catsup. Would it kill her to check up on us? Would        that be a terrible thing? ""How's everything? Do you need anything? What can I do for        you?""",9
36060,Jerry,180, I know what you mean.,9
36061,George,180, Do ya?,9
36062,Jerry,180, It's like going out with someone and you never hear from them again.,9
36063,George,180, Same thing!,9
36064,Jerry,180," Not really, but it's something. Ask the people behind you.",9
36065,George,180, Excuse me. Are you using your catsup?,9
36066,Woman,180, What do you think? You want to give him the catsup?,9
36067,Man,180, It's up to you.,9
36068,Woman,180, You know what? I don't think so. I'm going to need it from time to time.,9
36069,Jerry,180, So what are you doing later? You want to go to the movies?,9
36070,George,180, Nah - what for?,9
36071,Jerry,180, To see a movie.,9
36072,George,180, I've been to the movies.,9
36073,Jerry,180, Not this movie.,9
36074,George,180," They're all the same. You go, you sit, you eat popcorn, you watch. I'm sick of        it.",9
36075,Jerry,180, Did you shower today?,9
36076,George,180, Yeah.,9
36077,Jerry,180, That's usually the kind of mood I'm in when I haven't showered.,9
36078,George,180," When is it going to be my turn, Jerry? When do I get my 15 minutes? I want my        15 minutes!",9
36079,Jerry,180," Oh, quit complaining. At least you have your health.",9
36080,George,180," Ah! Health's not good enough. I want more than health. Health's not doing it        for me anymore. I'm sick",9
36081,Woman,180," All right, we're done. You can have it now.",9
36082,George,180," Oh, very gracious.",9
36083,Man,180, Nice day,9
36084,George,180, Yeah.,9
36085,Jerry,180, What is that?,9
36086,Kramer,180, Hey! JoJo!,9
